-0.756376926071568,-1.15773359569682,-1.3149374944091,-0.469329003945482,-1.22352416732264,-1.74652271419592,-1.8188821777787,-0.840167872768695,-0.773367701760846,-0.133097563613449,-1.12425777529686,0.0950656268643713,0.11610024201731,0.12611735826551,-0.0696339615985422,0.121250076688238,-0.0698902106314803,-0.552676833264261,-0.674774418777255,-0.836686776692679,-0.235498806184684,-0.273815336868822,-0.434032055008871,-0.109053662143883,0.0140728711928855,0.159021134164498,0.210175935140221,-0.164792595281322,0.0315751313370871,0.126423180075421,0.00932131383417699,0.483028298699899,-0.0174139683624708,0.572642948696741,0.605602416258971,-0.06883506014349,0.841324157123995,0.628503123259806,0.393628545764525,0.33803498620294,0.182006286160416,0.463096777403616,0.351197009039607,0.34601977590635,0.834222015105426,0.123017279157417,-0.0929592204295432
-0.917235161618016,-1.458665301526,-1.57508641788026,-0.952514240491243,-1.24469790898926,-1.9351193673587,-2.13022852495694,-0.600532291613622,-0.684904643156819,-0.247411293693972,-1.11391741214084,-0.0454563569854276,0.0579010596636562,0.0153399541752316,-0.192083238034351,-0.0307464123643115,-0.109764251911229,-0.56133425849927,-0.624675568036983,-0.8075425556319,-0.301694657811565,-0.329469362869875,-0.453940428370268,-0.31594621616821,0.14816869012555,0.113621595472179,0.317156255225086,-0.305653116939256,0.245315677244764,0.29753634365803,0.128430941826181,0.594876561798993,0.0944036162954231,0.552857432629938,0.725525822729652,0.114627931298254,0.775054977061908,0.515860934701779,0.368090548311221,0.392869088439139,0.236421406606825,0.480184335730663,0.221343898287718,0.449336353087448,0.85977165954224,0.202198983917283,-0.0834714398772613
-0.799719216607063,-0.777026655836887,-0.589909712211845,-0.376111092513783,-0.750001455141101,-0.836811937209086,-1.06278013643602,-0.912446029091896,-1.3604998698134,-0.556730962637746,-0.65856158153676,-0.316018612030862,-0.537500141884213,-0.223268014646935,-0.568977005913965,-0.593412226954818,-0.494458705894322,-0.226176250566972,-0.0575886916743693,-0.0635158333723389,-0.720195548216074,-0.629687958841053,-0.295408000302143,0.499060965889056,0.468402452726878,0.40232958934054,0.234963240725498,0.0736573974243509,0.145705650585824,-0.0584624617576223,0.183805497563843,-0.0969712519494313,0.353274323028303,0.560157665407295,0.538303758595679,0.371910545965903,0.209078879174762,0.543817667419769,0.447059840310726,0.852079773847004,0.103562246275881,0.515559306480658,0.399120819117388,-0.0739126316146079,0.70552121607287,-0.24048732948332,0.0568465614417347
0.0285020569838679,-0.195155792454393,-0.24410561551276,0.0507816786139067,-0.0959116978374988,-0.183829649954903,-0.173344473331864,-0.275139667496006,-0.519439971295194,-0.0552447370055644,-0.271180138104706,0.016009079903235,-0.0710940147432353,0.0890192614105374,0.00215384577609618,0.0044725348034528,-0.181298520426866,0.269766417971385,0.197154903897156,0.208562774417448,-0.160384140667475,-0.0902940993644706,0.20201505715368,-0.067277742413735,-0.205500932403929,-0.0699091972451016,0.110131637536844,-0.0798875233335278,-0.139232159337725,-0.233877040096741,-0.00430960699391827,0.207228467447595,0.220707553170264,0.207917936138921,0.343262652769755,0.0445990526748674,0.105849894409077,0.281496209447674,0.29263142769163,0.170757806684425,-0.232315491387728,0.339778901211611,-0.206677891090811,-0.47260352342777,0.286171393639311,-0.476168977863296,-0.0547464291673395
-0.531024864443976,-1.6359736516139,-0.506087493281131,-0.591273120458065,-0.269893752969235,-0.496058584783464,-0.269893752969235,0.16757070179918,-1.11077943617026,0.0295770603768093,0.577305978356083,0.0927297475905111,0.138317765770328,0.127372707629717,-0.030096143212809,-0.203903144860281,0.0649081854687188,-0.195535224528811,0.182359402661398,0.611652288118372,0.133564455134649,0.284226737579302,0.133564455134649,0.0353547425101666,-0.255575939802758,-0.00456791439865907,-0.0441135550529187,-0.551373449705872,0.0637838212836448,-0.00797546328785993,0.238278148520165,-0.154183651705712,-0.140325575143649,0.308243020201778,0.0806179344734982,0.0658161145254813,-0.52226233377928,0.0629297567009939,0.0344680146490792,0.805577299746528,0.0994545673961528,0.420373631092587,0.391934289680992,-0.526711994411858,0.0627825864487006,-0.624547238421222,-0.283511748407851
-0.870898738124144,-0.0869621032877309,-0.986004846197063,-0.714368888037052,-0.654796818528172,-0.862556206602146,-1.03304229390746,0.0229221992825539,-0.227477811502998,-0.233662904941007,0.24477990298292,-0.048301910745768,0.0484196042658682,-0.20415916411964,-0.149388010676403,-0.18047893802905,9.98266965891286e-05,-0.27805521369337,0.429277050571093,0.600488879496928,-0.0822134223240025,0.108983517370508,0.216178195328513,0.213276327633011,0.0547644110828236,-0.0498117005072649,-0.00235046711963862,-0.481222738925679,0.467489908244084,-0.170266164472572,-0.0516039594194476,-0.289324121463434,-0.0839314463654284,0.402121229235157,-0.181777878285978,0.270904258562063,-0.459418827312642,0.287622781192441,0.257826990587059,0.881341018702854,0.110058804154309,0.375678799451768,0.300031015865372,-0.240410146922886,0.351189008149783,-0.573230193177683,-0.244133742749829
-0.870898738124144,-0.0869621032877309,-0.986004846197063,-0.714368888037052,-0.654796818528172,-0.862556206602146,-1.03304229390746,0.0229221992825539,-0.227477811502998,-0.233662904941007,0.24477990298292,-0.048301910745768,0.0484196042658682,-0.20415916411964,-0.149388010676403,-0.18047893802905,9.98266965891286e-05,-0.27805521369337,0.429277050571093,0.600488879496928,-0.0822134223240025,0.108983517370508,0.216178195328513,0.213276327633011,0.0547644110828236,-0.0498117005072649,-0.00235046711963862,-0.481222738925679,0.467489908244084,-0.170266164472572,-0.0516039594194476,-0.289324121463434,-0.0839314463654284,0.402121229235157,-0.181777878285978,0.270904258562063,-0.459418827312642,0.287622781192441,0.257826990587059,0.881341018702854,0.110058804154309,0.375678799451768,0.300031015865372,-0.240410146922886,0.351189008149783,-0.573230193177683,-0.244133742749829
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.273820235426738,0.29418955005959,0.270173688479015,0.338769619289256,0.539600275283847,0.540549331874452,0.209331265860908,0.497158908012533,0.297557686513571,0.338181763019348,0.365809091910784,0.419470396499353,0.377578798527885,0.584956035074964,0.472995088038497,0.412973269784433,0.461400100200227,0.927576958068433,0.812529147273383,0.928392987906351,0.11871661264579,0.452628488878906,0.72294824900728,-0.88720673498677,-0.991407626834937,-1.13344573554169,-0.514940566441474,-0.834679345476397,-0.716977117706946,-1.34845906032041,-0.959586782039142,-0.995142409592884,-1.0365616268544,-0.950962999817306,-1.04541978612892,-0.736156168186832,-1.47373575879202,-0.590065903782217,-0.717679513102988,-0.243948538172178,-1.57065799614146,-0.298803362247242,-1.40387124161974,-2.37026369815708,-0.685229734288666,-1.6665875407125,-1.08961543446148
-0.372465158387705,-0.214312437958482,-0.782752314542289,-0.469322236818215,-0.238397613937635,-0.394625539408777,-0.620585464242508,-0.632386821449834,-0.585449242740964,-0.25922300002578,-0.386518126427181,-0.139209935563076,-0.12478893938264,0.201388643386823,-0.0302487270902695,0.0143580273402239,-0.334908250705004,-0.0124707239102779,-0.0610124435409898,-0.0684933675052963,-0.564681622800531,-0.297672082349331,-0.189671341945053,0.397135617801438,0.0649519947937307,-0.0689557879597451,0.50090345337513,0.322896846656306,0.31376266445911,0.101399645184565,-0.0199777565647496,0.0123079229786775,-0.0455829780976505,0.129185511342856,0.0413330888105949,0.74799240391117,-0.258090464744911,0.378524359533965,0.580713429783363,0.785609681208658,-0.525570115018353,0.550093598769748,0.0401463566147202,-1.00010184516681,0.383175863275596,-0.51175841827014,-0.0438578281865113
